experiment_id,condition,metric,probability_variant,point_estimate,seed_sd,ci95_low,ci95_high,subject_count,epoch_count,bootstrap_unit,bootstrap_replicates
D1_SLEEPEDF_TO_ISRUC,C1,ERROR_AUROC,UNCALIBRATED,0.9332706622527822,0.001972145699822243,0.9267885166754721,0.93917362602957,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C1,ERROR_AUPRC,UNCALIBRATED,0.5551407260803118,0.00953126174159919,0.5186303811617968,0.586586881235006,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C1,AURC,UNCALIBRATED,0.013381227882334494,0.0002800561599417825,0.009506177358324699,0.018252437689948203,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C1,coverage_0.1,UNCALIBRATED,0.9985420716467649,0.00018037185582844536,0.997253622221062,0.9993700628139898,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C1,gap_0.1,UNCALIBRATED,-0.09854207164676476,0.00018037185582844533,-0.0993700628139897,-0.09725362222106194,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C1,coverage_0.05,UNCALIBRATED,0.9985420716467649,0.00018037185582844536,0.997253622221062,0.9993700628139898,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C1,gap_0.05,UNCALIBRATED,-0.04854207164676483,0.00018037185582844533,-0.049370062813989785,-0.04725362222106202,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,macro-F1,UNCALIBRATED,0.4662658916578722,0.049881064371419856,0.4114524500724114,0.5196539091812192,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,NLL,UNCALIBRATED,0.6795648008328651,0.14877961011423257,0.5222952494432189,0.8745922913237869,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,Brier,UNCALIBRATED,0.3592134388400295,0.08177391778497183,0.27727037107094493,0.4571036510105294,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,ERROR_AUROC,UNCALIBRATED,0.8160013800713969,0.04848066029377008,0.7820150639004341,0.8502060354935741,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,ERROR_AUPRC,UNCALIBRATED,0.5295367236541537,0.02236851660965172,0.46830883050985456,0.5900242685580585,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,AURC,UNCALIBRATED,0.09406260615611405,0.04443081255343584,0.05686347927698253,0.14777010765370754,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,coverage_0.1,UNCALIBRATED,0.9934161806905489,0.002598598503272933,0.990716353845348,0.9961596184879689,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,gap_0.1,UNCALIBRATED,-0.09341618069054891,0.002598598503272933,-0.09615961848796889,-0.09071635384534799,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,coverage_0.05,UNCALIBRATED,0.9934161806905489,0.002598598503272933,0.990716353845348,0.9961596184879689,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C2,gap_0.05,UNCALIBRATED,-0.04341618069054898,0.002598598503272933,-0.04615961848796895,-0.04071635384534806,11,57616,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,macro-F1,UNCALIBRATED,0.5948987191379381,0.004442061728198106,0.5749538132961965,0.6134144015764634,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,NLL,UNCALIBRATED,1.0942263503766367,0.07503428318904598,0.9997996451305915,1.2011055787340992,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,Brier,UNCALIBRATED,0.5021028736443046,0.015442547120551226,0.4728236722885787,0.5332047586133617,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,ERROR_AUROC,UNCALIBRATED,0.7266161580337651,0.0056471129111235925,0.7130567496820996,0.7395639884872586,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,ERROR_AUPRC,UNCALIBRATED,0.5406309176020543,0.00974995839712565,0.5242251348295881,0.5554073455069691,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,AURC,UNCALIBRATED,0.1881268837040546,0.011770139318433695,0.16977649761382857,0.2082310722120998,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,coverage_0.1,UNCALIBRATED,0.9798533978263465,0.010819065644677406,0.9734768340748642,0.9855091443486671,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,gap_0.1,UNCALIBRATED,-0.07985339782634655,0.010819065644677408,-0.08550914434866706,-0.07347683407486409,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,coverage_0.05,UNCALIBRATED,0.9798533978263465,0.010819065644677406,0.9734768340748642,0.9855091443486671,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C3,gap_0.05,UNCALIBRATED,-0.029853397826346623,0.010819065644677406,-0.03550914434866712,-0.02347683407486416,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,macro-F1,UNCALIBRATED,0.5063910424775941,0.009225583639709864,0.484223074629199,0.5276435508722074,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,NLL,UNCALIBRATED,1.1172660930665559,0.02783437007285827,1.0463959117432453,1.1933407107196026,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,Brier,UNCALIBRATED,0.5597018757458727,0.00984976536380894,0.5301618410329589,0.590018401985323,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,ERROR_AUROC,UNCALIBRATED,0.6980234745916304,0.012505201273146579,0.6850199261420172,0.7107601769927555,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,ERROR_AUPRC,UNCALIBRATED,0.5808628331631477,0.011901490920970523,0.5604983663674586,0.6014398220926507,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,AURC,UNCALIBRATED,0.25705495972924736,0.017454287798939448,0.23518658433328465,0.279424505914942,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,coverage_0.1,UNCALIBRATED,0.9785881703093277,0.008460058698801759,0.9727662928048509,0.983836303048126,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,gap_0.1,UNCALIBRATED,-0.07858817030932759,0.008460058698801759,-0.083836303048126,-0.07276629280485092,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,coverage_0.05,UNCALIBRATED,0.9785881703093277,0.008460058698801759,0.9727662928048509,0.983836303048126,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C4,gap_0.05,UNCALIBRATED,-0.02858817030932766,0.008460058698801759,-0.03383630304812607,-0.022766292804850985,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,macro-F1,UNCALIBRATED,0.28955462494661527,0.03996057200777507,0.2734889027285077,0.3055705179939377,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,NLL,UNCALIBRATED,1.726679451639888,0.0929556167082266,1.6517340866131027,1.8048782099434022,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,Brier,UNCALIBRATED,0.8529156084532056,0.055948018511418104,0.8267370307866284,0.8777196797523581,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,ERROR_AUROC,UNCALIBRATED,0.5611643388104386,0.04067711844672334,0.5435143159668918,0.5788208760052951,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,ERROR_AUPRC,UNCALIBRATED,0.6995712258811088,0.035367150784384724,0.6835203893885821,0.7152562586128983,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,AURC,UNCALIBRATED,0.6026596616865945,0.0584919889986641,0.5725135512492758,0.633119479628341,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,coverage_0.1,UNCALIBRATED,0.9381046219992834,0.004607372143157764,0.9276905239529379,0.948043243761166,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,gap_0.1,UNCALIBRATED,-0.03810462199928336,0.004607372143157764,-0.04804324376116604,-0.027690523952937963,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,coverage_0.05,UNCALIBRATED,0.9381046219992834,0.004607372143157764,0.9276905239529379,0.948043243761166,99,89312,SUBJECT,2000
D1_SLEEPEDF_TO_ISRUC,C5,gap_0.05,UNCALIBRATED,0.011895378000716569,0.004607372143157764,0.0019567562388338954,0.02230947604706197,99,89312,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,macro-F1,UNCALIBRATED,0.73072363068128,0.006530400892197304,0.6886516765666357,0.7653762990941065,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,NLL,UNCALIBRATED,0.6355828923983516,0.01085419754910939,0.5494176886488263,0.7345463549834196,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,Brier,UNCALIBRATED,0.3386434619217485,0.004672573315580175,0.29349665532011815,0.38736943579698824,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,ERROR_AUROC,UNCALIBRATED,0.8043380220575171,0.015527233146253936,0.7759898602474348,0.8311329351346906,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,ERROR_AUPRC,UNCALIBRATED,0.5183170657843182,0.011047069351140658,0.48805581030077844,0.5483222508247313,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,AURC,UNCALIBRATED,0.0886485880922413,0.007229154225079937,0.06516935635647406,0.11753315738071415,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,coverage_0.1,UNCALIBRATED,0.9656144997915287,0.005843942097684171,0.9479468864179013,0.9804724004602918,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,gap_0.1,UNCALIBRATED,-0.06561449979152867,0.005843942097684171,-0.0804724004602918,-0.047946886417901236,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,coverage_0.05,UNCALIBRATED,0.9837637652367989,0.0057983715808149405,0.9734418412896874,0.9924125507580818,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C0,gap_0.05,UNCALIBRATED,-0.033763765236798915,0.0057983715808149405,-0.04241255075808184,-0.023441841289687473,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,macro-F1,UNCALIBRATED,0.6462870090953093,0.01960369807742723,0.5927117330623836,0.6906755357836744,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,NLL,UNCALIBRATED,0.7961944341007207,0.02697100138729215,0.6861563274102458,0.922500695208321,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,Brier,UNCALIBRATED,0.41886278277123895,0.00998406376362356,0.36957957475191633,0.47272563232107523,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,ERROR_AUROC,UNCALIBRATED,0.7814018490334104,0.002203139698664605,0.7529303306712702,0.8096531255151906,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,ERROR_AUPRC,UNCALIBRATED,0.568172874190926,0.01554570806526852,0.5090676759430636,0.6320378191130416,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,AURC,UNCALIBRATED,0.13441528842298545,0.007835358127972987,0.1063507036187902,0.16873642734624314,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,coverage_0.1,UNCALIBRATED,0.9852843793687,0.007408039865326675,0.9760878850970074,0.9927460065154312,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,gap_0.1,UNCALIBRATED,-0.08528437936869988,0.007408039865326675,-0.09274600651543125,-0.0760878850970073,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,coverage_0.05,UNCALIBRATED,0.9915139921026169,0.0025030977994600304,0.9849125374266315,0.9962898793658355,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C1,gap_0.05,UNCALIBRATED,-0.04151399210261697,0.0025030977994600304,-0.04628987936583541,-0.03491253742663152,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,macro-F1,UNCALIBRATED,0.4847806745234773,0.012356871089558465,0.4259315313424904,0.534189541999739,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,NLL,UNCALIBRATED,1.1879795139937463,0.02053030706910849,1.0871745175242544,1.2892523435176677,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,Brier,UNCALIBRATED,0.6179258766475363,0.002005996692709826,0.5662701496202813,0.6687943725758576,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,ERROR_AUROC,UNCALIBRATED,0.6775801450359854,0.018768813766228232,0.6411716430176875,0.7133459829589912,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,ERROR_AUPRC,UNCALIBRATED,0.6167651117840759,0.018607979265276388,0.5725550639807812,0.669437826747372,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,AURC,UNCALIBRATED,0.32971057735423065,0.024879444377589113,0.2725896304642298,0.391820284624523,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,coverage_0.1,UNCALIBRATED,0.9698575037402203,0.0034325059163515903,0.9598079464265837,0.9789582707008151,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,gap_0.1,UNCALIBRATED,-0.06985750374022022,0.0034325059163515903,-0.07895827070081496,-0.0598079464265836,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,coverage_0.05,UNCALIBRATED,0.9731930444166483,0.00442224191751743,0.9637860627135506,0.9817984585681044,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C2,gap_0.05,UNCALIBRATED,-0.023193044416648306,0.00442224191751743,-0.03179845856810451,-0.013786062713550611,15,13591,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,macro-F1,UNCALIBRATED,0.4835434871729308,0.03181243879554958,0.46020731149825295,0.507363031728931,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,NLL,UNCALIBRATED,1.1089578677682947,0.08590501409594262,0.9942936925171942,1.2272122119351458,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,Brier,UNCALIBRATED,0.46893708035001463,0.04099865146311734,0.4300263721287761,0.5084202172686085,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,ERROR_AUROC,UNCALIBRATED,0.7456796126999384,0.030695630844731592,0.7307206953358166,0.7609047809507489,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,ERROR_AUPRC,UNCALIBRATED,0.5411920608993878,0.011895577640651675,0.5264617306543556,0.5549132076772113,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,AURC,UNCALIBRATED,0.16342615421244097,0.03679545004533204,0.1408691591407873,0.1876617591494195,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,coverage_0.1,UNCALIBRATED,0.8911552330620628,0.012996227873112602,0.8779355318087015,0.9038561353155865,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,gap_0.1,UNCALIBRATED,0.008844766937937195,0.012996227873112602,-0.0038561353155865145,0.02206446819129846,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,coverage_0.05,UNCALIBRATED,0.9259994714362715,0.013172932018418895,0.915962263515013,0.9359572526302125,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C3,gap_0.05,UNCALIBRATED,0.024000528563728436,0.013172932018418895,0.014042747369787537,0.03403773648498703,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,macro-F1,UNCALIBRATED,0.38231459305527987,0.05463550702166893,0.3606652324999444,0.40428625597089246,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,NLL,UNCALIBRATED,1.6074360815552524,0.2679465073194494,1.4675310809082134,1.7590157818909369,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,Brier,UNCALIBRATED,0.6711307199481681,0.0912395209674276,0.6263772485871327,0.7175300479288027,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,ERROR_AUROC,UNCALIBRATED,0.7102167499790765,0.027705183351119683,0.6925693211026073,0.72729490510862,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,ERROR_AUPRC,UNCALIBRATED,0.6648098551093492,0.045151287800057935,0.6477474150203796,0.6814239701016231,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,AURC,UNCALIBRATED,0.3236179747490642,0.07556370431225529,0.28738551270572377,0.3627447918966567,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,coverage_0.1,UNCALIBRATED,0.8757578021388355,0.04995563088594557,0.8568618769591578,0.8933236397050587,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,gap_0.1,UNCALIBRATED,0.02424219786116451,0.04995563088594557,0.006676360294941427,0.04313812304084219,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,coverage_0.05,UNCALIBRATED,0.90545215895791,0.040586321312483145,0.8906414424136427,0.9202647353500236,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C4,gap_0.05,UNCALIBRATED,0.044547841042089864,0.040586321312483145,0.029735264649976233,0.05935855758635729,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,macro-F1,UNCALIBRATED,0.3604298679242472,0.00476145171392139,0.34052963401369496,0.38012769338345315,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,NLL,UNCALIBRATED,1.2605518443735386,0.17076881901396712,1.2023102874555531,1.328767481560567,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,Brier,UNCALIBRATED,0.6963683419993864,0.06546367107797649,0.6749576743845349,0.7184655378552605,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,ERROR_AUROC,UNCALIBRATED,0.5914149000145245,0.038597241010587015,0.5758793328267623,0.60699185358376,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,ERROR_AUPRC,UNCALIBRATED,0.6044357667385408,0.020910483856230715,0.5859275875987096,0.6227444016431043,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,AURC,UNCALIBRATED,0.4574303629363763,0.04852596863476231,0.43194603922791475,0.4824798405216811,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,coverage_0.1,UNCALIBRATED,0.9195321970016459,0.03153844069936484,0.9105404591008031,0.9281741853535264,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,gap_0.1,UNCALIBRATED,-0.019532197001645917,0.03153844069936484,-0.028174185353526292,-0.010540459100802979,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,coverage_0.05,UNCALIBRATED,0.9623587116218953,0.017723423433409508,0.9575661957511841,0.9667944611534212,78,414961,SUBJECT,2000
D2_ISRUC_TO_SLEEPEDF,C5,gap_0.05,UNCALIBRATED,-0.012358711621895427,0.017723423433409508,-0.016794461153421293,-0.007566195751184084,78,414961,SUBJECT,2000
