dataset,subject_id,recording_id,provider_url,http_status,provider_content_length,local_bytes,edf_declared_bytes,byte_delta,checksum_status,header_valid,body_valid,terminal_status,failure_code
isruc_s1,I017,I017,https://data.nemar.org/nm000111/v1.0.1/sub-I017/eeg/sub-I017_task-sleep_eeg.edf,200,137867120,137867120,137867120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I018,I018,https://data.nemar.org/nm000111/v1.0.1/sub-I018/eeg/sub-I018_task-sleep_eeg.edf,200,163341620,163341620,163341620,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I019,I019,https://data.nemar.org/nm000111/v1.0.1/sub-I019/eeg/sub-I019_task-sleep_eeg.edf,200,144077120,144077120,144077120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I020,I020,https://data.nemar.org/nm000111/v1.0.1/sub-I020/eeg/sub-I020_task-sleep_eeg.edf,200,165305120,165305120,165305120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I021,I021,https://data.nemar.org/nm000111/v1.0.1/sub-I021/eeg/sub-I021_task-sleep_eeg.edf,200,183401120,183401120,183401120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I022,I022,https://data.nemar.org/nm000111/v1.0.1/sub-I022/eeg/sub-I022_task-sleep_eeg.edf,200,138816620,138816620,138816620,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I023,I023,https://data.nemar.org/nm000111/v1.0.1/sub-I023/eeg/sub-I023_task-sleep_eeg.edf,200,144509120,144509120,144509120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I024,I024,https://data.nemar.org/nm000111/v1.0.1/sub-I024/eeg/sub-I024_task-sleep_eeg.edf,200,135710120,135710120,135710120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I025,I025,https://data.nemar.org/nm000111/v1.0.1/sub-I025/eeg/sub-I025_task-sleep_eeg.edf,200,149207120,149207120,149207120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I026,I026,https://data.nemar.org/nm000111/v1.0.1/sub-I026/eeg/sub-I026_task-sleep_eeg.edf,200,173642120,173642120,173642120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I027,I027,https://data.nemar.org/nm000111/v1.0.1/sub-I027/eeg/sub-I027_task-sleep_eeg.edf,200,149409620,149409620,149409620,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I028,I028,https://data.nemar.org/nm000111/v1.0.1/sub-I028/eeg/sub-I028_task-sleep_eeg.edf,200,153473120,153473120,153473120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I029,I029,https://data.nemar.org/nm000111/v1.0.1/sub-I029/eeg/sub-I029_task-sleep_eeg.edf,200,148433120,148433120,148433120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I030,I030,https://data.nemar.org/nm000111/v1.0.1/sub-I030/eeg/sub-I030_task-sleep_eeg.edf,200,142889120,142889120,142889120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I031,I031,https://data.nemar.org/nm000111/v1.0.1/sub-I031/eeg/sub-I031_task-sleep_eeg.edf,200,142079120,142079120,142079120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I032,I032,https://data.nemar.org/nm000111/v1.0.1/sub-I032/eeg/sub-I032_task-sleep_eeg.edf,200,163625120,163625120,163625120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I033,I033,https://data.nemar.org/nm000111/v1.0.1/sub-I033/eeg/sub-I033_task-sleep_eeg.edf,200,149045120,149045120,149045120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I034,I034,https://data.nemar.org/nm000111/v1.0.1/sub-I034/eeg/sub-I034_task-sleep_eeg.edf,200,141107120,141107120,141107120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I035,I035,https://data.nemar.org/nm000111/v1.0.1/sub-I035/eeg/sub-I035_task-sleep_eeg.edf,200,137117120,137117120,137117120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I036,I036,https://data.nemar.org/nm000111/v1.0.1/sub-I036/eeg/sub-I036_task-sleep_eeg.edf,200,160639370,160639370,160639370,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I037,I037,https://data.nemar.org/nm000111/v1.0.1/sub-I037/eeg/sub-I037_task-sleep_eeg.edf,200,130577120,130577120,130577120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I038,I038,https://data.nemar.org/nm000111/v1.0.1/sub-I038/eeg/sub-I038_task-sleep_eeg.edf,200,150989120,150989120,150989120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I039,I039,https://data.nemar.org/nm000111/v1.0.1/sub-I039/eeg/sub-I039_task-sleep_eeg.edf,200,156605120,156605120,156605120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I040,I040,https://data.nemar.org/nm000111/v1.0.1/sub-I040/eeg/sub-I040_task-sleep_eeg.edf,200,164068132,164068132,164068132,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I041,I041,https://data.nemar.org/nm000111/v1.0.1/sub-I041/eeg/sub-I041_task-sleep_eeg.edf,200,159254376,159254376,159254376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I042,I042,https://data.nemar.org/nm000111/v1.0.1/sub-I042/eeg/sub-I042_task-sleep_eeg.edf,200,132767376,132767376,132767376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I043,I043,https://data.nemar.org/nm000111/v1.0.1/sub-I043/eeg/sub-I043_task-sleep_eeg.edf,200,122139876,122139876,122139876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I044,I044,https://data.nemar.org/nm000111/v1.0.1/sub-I044/eeg/sub-I044_task-sleep_eeg.edf,200,163571376,163571376,163571376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I045,I045,https://data.nemar.org/nm000111/v1.0.1/sub-I045/eeg/sub-I045_task-sleep_eeg.edf,200,159008376,159008376,159008376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I046,I046,https://data.nemar.org/nm000111/v1.0.1/sub-I046/eeg/sub-I046_task-sleep_eeg.edf,200,141105876,141105876,141105876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I047,I047,https://data.nemar.org/nm000111/v1.0.1/sub-I047/eeg/sub-I047_task-sleep_eeg.edf,200,137018376,137018376,137018376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I048,I048,https://data.nemar.org/nm000111/v1.0.1/sub-I048/eeg/sub-I048_task-sleep_eeg.edf,200,160398876,160398876,160398876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I049,I049,https://data.nemar.org/nm000111/v1.0.1/sub-I049/eeg/sub-I049_task-sleep_eeg.edf,200,129660876,129660876,129660876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I050,I050,https://data.nemar.org/nm000111/v1.0.1/sub-I050/eeg/sub-I050_task-sleep_eeg.edf,200,158832876,158832876,158832876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I051,I051,https://data.nemar.org/nm000111/v1.0.1/sub-I051/eeg/sub-I051_task-sleep_eeg.edf,200,139961376,139961376,139961376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I052,I052,https://data.nemar.org/nm000111/v1.0.1/sub-I052/eeg/sub-I052_task-sleep_eeg.edf,200,149117376,149117376,149117376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I053,I053,https://data.nemar.org/nm000111/v1.0.1/sub-I053/eeg/sub-I053_task-sleep_eeg.edf,200,148790376,148790376,148790376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I054,I054,https://data.nemar.org/nm000111/v1.0.1/sub-I054/eeg/sub-I054_task-sleep_eeg.edf,200,133094376,133094376,133094376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I055,I055,https://data.nemar.org/nm000111/v1.0.1/sub-I055/eeg/sub-I055_task-sleep_eeg.edf,200,143721876,143721876,143721876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I056,I056,https://data.nemar.org/nm000111/v1.0.1/sub-I056/eeg/sub-I056_task-sleep_eeg.edf,200,155594120,155594120,155594120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I057,I057,https://data.nemar.org/nm000111/v1.0.1/sub-I057/eeg/sub-I057_task-sleep_eeg.edf,200,164649876,164649876,164649876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I058,I058,https://data.nemar.org/nm000111/v1.0.1/sub-I058/eeg/sub-I058_task-sleep_eeg.edf,200,157782876,157782876,157782876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I059,I059,https://data.nemar.org/nm000111/v1.0.1/sub-I059/eeg/sub-I059_task-sleep_eeg.edf,200,165326376,165326376,165326376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I060,I060,https://data.nemar.org/nm000111/v1.0.1/sub-I060/eeg/sub-I060_task-sleep_eeg.edf,200,149771376,149771376,149771376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I061,I061,https://data.nemar.org/nm000111/v1.0.1/sub-I061/eeg/sub-I061_task-sleep_eeg.edf,200,149531376,149531376,149531376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I062,I062,https://data.nemar.org/nm000111/v1.0.1/sub-I062/eeg/sub-I062_task-sleep_eeg.edf,200,141269376,141269376,141269376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I063,I063,https://data.nemar.org/nm000111/v1.0.1/sub-I063/eeg/sub-I063_task-sleep_eeg.edf,200,155984376,155984376,155984376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I064,I064,https://data.nemar.org/nm000111/v1.0.1/sub-I064/eeg/sub-I064_task-sleep_eeg.edf,200,145847376,145847376,145847376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I065,I065,https://data.nemar.org/nm000111/v1.0.1/sub-I065/eeg/sub-I065_task-sleep_eeg.edf,200,165794376,165794376,165794376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I066,I066,https://data.nemar.org/nm000111/v1.0.1/sub-I066/eeg/sub-I066_task-sleep_eeg.edf,200,138162876,138162876,138162876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I067,I067,https://data.nemar.org/nm000111/v1.0.1/sub-I067/eeg/sub-I067_task-sleep_eeg.edf,200,151286376,151286376,151286376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I068,I068,https://data.nemar.org/nm000111/v1.0.1/sub-I068/eeg/sub-I068_task-sleep_eeg.edf,200,156311376,156311376,156311376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I069,I069,https://data.nemar.org/nm000111/v1.0.1/sub-I069/eeg/sub-I069_task-sleep_eeg.edf,200,143037876,143037876,143037876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I070,I070,https://data.nemar.org/nm000111/v1.0.1/sub-I070/eeg/sub-I070_task-sleep_eeg.edf,200,146010876,146010876,146010876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I071,I071,https://data.nemar.org/nm000111/v1.0.1/sub-I071/eeg/sub-I071_task-sleep_eeg.edf,200,135546876,135546876,135546876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I072,I072,https://data.nemar.org/nm000111/v1.0.1/sub-I072/eeg/sub-I072_task-sleep_eeg.edf,200,142577376,142577376,142577376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I073,I073,https://data.nemar.org/nm000111/v1.0.1/sub-I073/eeg/sub-I073_task-sleep_eeg.edf,200,174978876,174978876,174978876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I074,I074,https://data.nemar.org/nm000111/v1.0.1/sub-I074/eeg/sub-I074_task-sleep_eeg.edf,200,146664876,146664876,146664876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I075,I075,https://data.nemar.org/nm000111/v1.0.1/sub-I075/eeg/sub-I075_task-sleep_eeg.edf,200,146828376,146828376,146828376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I076,I076,https://data.nemar.org/nm000111/v1.0.1/sub-I076/eeg/sub-I076_task-sleep_eeg.edf,200,149180376,149180376,149180376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I077,I077,https://data.nemar.org/nm000111/v1.0.1/sub-I077/eeg/sub-I077_task-sleep_eeg.edf,200,131622876,131622876,131622876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I078,I078,https://data.nemar.org/nm000111/v1.0.1/sub-I078/eeg/sub-I078_task-sleep_eeg.edf,200,146174376,146174376,146174376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I079,I079,https://data.nemar.org/nm000111/v1.0.1/sub-I079/eeg/sub-I079_task-sleep_eeg.edf,200,154445376,154445376,154445376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I080,I080,https://data.nemar.org/nm000111/v1.0.1/sub-I080/eeg/sub-I080_task-sleep_eeg.edf,200,145356876,145356876,145356876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I081,I081,https://data.nemar.org/nm000111/v1.0.1/sub-I081/eeg/sub-I081_task-sleep_eeg.edf,200,159885876,159885876,159885876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I082,I082,https://data.nemar.org/nm000111/v1.0.1/sub-I082/eeg/sub-I082_task-sleep_eeg.edf,200,144212376,144212376,144212376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I083,I083,https://data.nemar.org/nm000111/v1.0.1/sub-I083/eeg/sub-I083_task-sleep_eeg.edf,200,151242876,151242876,151242876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I084,I084,https://data.nemar.org/nm000111/v1.0.1/sub-I084/eeg/sub-I084_task-sleep_eeg.edf,200,157455876,157455876,157455876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I085,I085,https://data.nemar.org/nm000111/v1.0.1/sub-I085/eeg/sub-I085_task-sleep_eeg.edf,200,146501376,146501376,146501376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I086,I086,https://data.nemar.org/nm000111/v1.0.1/sub-I086/eeg/sub-I086_task-sleep_eeg.edf,200,157619376,157619376,157619376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I087,I087,https://data.nemar.org/nm000111/v1.0.1/sub-I087/eeg/sub-I087_task-sleep_eeg.edf,200,151406376,151406376,151406376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I088,I088,https://data.nemar.org/nm000111/v1.0.1/sub-I088/eeg/sub-I088_task-sleep_eeg.edf,200,163832376,163832376,163832376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I089,I089,https://data.nemar.org/nm000111/v1.0.1/sub-I089/eeg/sub-I089_task-sleep_eeg.edf,200,181823376,181823376,181823376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I090,I090,https://data.nemar.org/nm000111/v1.0.1/sub-I090/eeg/sub-I090_task-sleep_eeg.edf,200,152550876,152550876,152550876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I091,I091,https://data.nemar.org/nm000111/v1.0.1/sub-I091/eeg/sub-I091_task-sleep_eeg.edf,200,161870376,161870376,161870376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I092,I092,https://data.nemar.org/nm000111/v1.0.1/sub-I092/eeg/sub-I092_task-sleep_eeg.edf,200,143394876,143394876,143394876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I093,I093,https://data.nemar.org/nm000111/v1.0.1/sub-I093/eeg/sub-I093_task-sleep_eeg.edf,200,152690376,152690376,152690376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I094,I094,https://data.nemar.org/nm000111/v1.0.1/sub-I094/eeg/sub-I094_task-sleep_eeg.edf,200,138326376,138326376,138326376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I095,I095,https://data.nemar.org/nm000111/v1.0.1/sub-I095/eeg/sub-I095_task-sleep_eeg.edf,200,151812876,151812876,151812876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I096,I096,https://data.nemar.org/nm000111/v1.0.1/sub-I096/eeg/sub-I096_task-sleep_eeg.edf,200,140288376,140288376,140288376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I097,I097,https://data.nemar.org/nm000111/v1.0.1/sub-I097/eeg/sub-I097_task-sleep_eeg.edf,200,149117376,149117376,149117376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I098,I098,https://data.nemar.org/nm000111/v1.0.1/sub-I098/eeg/sub-I098_task-sleep_eeg.edf,200,157779876,157779876,157779876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I099,I099,https://data.nemar.org/nm000111/v1.0.1/sub-I099/eeg/sub-I099_task-sleep_eeg.edf,200,146547876,146547876,146547876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I100,I100,https://data.nemar.org/nm000111/v1.0.1/sub-I100/eeg/sub-I100_task-sleep_eeg.edf,200,140778876,140778876,140778876,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_00,SC4001E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4001E0-PSG.edf,EXISTING_VALID,48338048,48338048,48338048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_00,SC4002E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4002E0-PSG.edf,EXISTING_VALID,51621248,51621248,51621248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_01,SC4011E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4011E0-PSG.edf,EXISTING_VALID,51110528,51110528,51110528,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_01,SC4012E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4012E0-PSG.edf,EXISTING_VALID,51986048,51986048,51986048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_02,SC4021E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4021E0-PSG.edf,EXISTING_VALID,51147008,51147008,51147008,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_02,SC4022E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4022E0-PSG.edf,EXISTING_VALID,50271488,50271488,50271488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_03,SC4031E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4031E0-PSG.edf,EXISTING_VALID,51438848,51438848,51438848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_03,SC4032E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4032E0-PSG.edf,EXISTING_VALID,49833728,49833728,49833728,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_04,SC4041E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4041E0-PSG.edf,EXISTING_VALID,46878848,46878848,46878848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_04,SC4042E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4042E0-PSG.edf,EXISTING_VALID,50928128,50928128,50928128,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_05,SC4051E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4051E0-PSG.edf,EXISTING_VALID,49651328,49651328,49651328,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_05,SC4052E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4052E0-PSG.edf,EXISTING_VALID,51183488,51183488,51183488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_06,SC4061E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4061E0-PSG.edf,EXISTING_VALID,50526848,50526848,50526848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_06,SC4062E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4062E0-PSG.edf,EXISTING_VALID,51621248,51621248,51621248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_07,SC4071E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4071E0-PSG.edf,206,15604864,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_07,SC4072E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4072E0-PSG.edf,206,14875264,50526848,50526848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_08,SC4081E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4081E0-PSG.edf,206,11155200,51001088,51001088,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_08,SC4082E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4082E0-PSG.edf,206,34414720,48046208,48046208,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_09,SC4091E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4091E0-PSG.edf,200,49833728,49833728,49833728,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_09,SC4092E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4092E0-PSG.edf,200,52131968,52131968,52131968,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_10,SC4101E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4101E0-PSG.edf,200,49614848,49614848,49614848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_10,SC4102E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4102E0-PSG.edf,200,52131968,52131968,52131968,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_11,SC4111E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4111E0-PSG.edf,200,48192128,48192128,48192128,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_11,SC4112E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4112E0-PSG.edf,200,50709248,50709248,50709248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_12,SC4121E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4121E0-PSG.edf,200,50818688,50818688,50818688,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_12,SC4122E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4122E0-PSG.edf,200,47535488,47535488,47535488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_13,SC4131E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4131E0-PSG.edf,200,51329408,51329408,51329408,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_14,SC4141E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4141E0-PSG.edf,200,50271488,50271488,50271488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_14,SC4142E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4142E0-PSG.edf,200,50599808,50599808,50599808,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_15,SC4151E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4151E0-PSG.edf,200,47790848,47790848,47790848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_15,SC4152E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4152E0-PSG.edf,200,52241408,52241408,52241408,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_16,SC4161E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4161E0-PSG.edf,200,47900288,47900288,47900288,0,MATCH,PASS,PASS,ACQUIRED,
