dataset,subject_id,recording_id,provider_url,http_status,provider_content_length,local_bytes,edf_declared_bytes,byte_delta,checksum_status,header_valid,body_valid,terminal_status,failure_code
sleep_edf_sc,SC_75,SC4751E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4751E0-PSG.edf,200,48885248,48885248,48885248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_81,SC4811G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4811G0-PSG.edf,200,43814528,43814528,43814528,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I005,I005,https://data.nemar.org/nm000111/v1.0.1/sub-I005/eeg/sub-I005_task-sleep_eeg.edf,EXISTING_VALID,143067620,143067620,143067620,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I013,I013,https://data.nemar.org/nm000111/v1.0.1/sub-I013/eeg/sub-I013_task-sleep_eeg.edf,200,144212120,144212120,144212120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I021,I021,https://data.nemar.org/nm000111/v1.0.1/sub-I021/eeg/sub-I021_task-sleep_eeg.edf,200,183401120,183401120,183401120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I029,I029,https://data.nemar.org/nm000111/v1.0.1/sub-I029/eeg/sub-I029_task-sleep_eeg.edf,200,148433120,148433120,148433120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I037,I037,https://data.nemar.org/nm000111/v1.0.1/sub-I037/eeg/sub-I037_task-sleep_eeg.edf,200,130577120,130577120,130577120,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I045,I045,https://data.nemar.org/nm000111/v1.0.1/sub-I045/eeg/sub-I045_task-sleep_eeg.edf,200,159008376,159008376,159008376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I053,I053,https://data.nemar.org/nm000111/v1.0.1/sub-I053/eeg/sub-I053_task-sleep_eeg.edf,200,148790376,148790376,148790376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I061,I061,https://data.nemar.org/nm000111/v1.0.1/sub-I061/eeg/sub-I061_task-sleep_eeg.edf,200,149531376,149531376,149531376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I069,I069,https://data.nemar.org/nm000111/v1.0.1/sub-I069/eeg/sub-I069_task-sleep_eeg.edf,200,143037876,143037876,143037876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I077,I077,https://data.nemar.org/nm000111/v1.0.1/sub-I077/eeg/sub-I077_task-sleep_eeg.edf,200,131622876,131622876,131622876,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I085,I085,https://data.nemar.org/nm000111/v1.0.1/sub-I085/eeg/sub-I085_task-sleep_eeg.edf,200,146501376,146501376,146501376,0,MATCH,PASS,PASS,ACQUIRED,
isruc_s1,I093,I093,https://data.nemar.org/nm000111/v1.0.1/sub-I093/eeg/sub-I093_task-sleep_eeg.edf,200,152690376,152690376,152690376,0,MATCH,PASS,PASS,ACQUIRED,
